mri_image_path,mri_source_class,mri_pred_class_idx,mri_prob_mild_impairment,mri_prob_moderate_impairment,mri_prob_no_impairment,mri_prob_very_mild_impairment
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1658).jpg,Moderate Impairment,2,0.05998670309782028,1.5031560906209052e-05,0.9388394951820374,0.0011588300112634897
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1659).jpg,Moderate Impairment,2,0.03718053549528122,7.085912784532411e-06,0.9114441871643066,0.05136813595890999
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (166).jpg,Moderate Impairment,3,0.005006308667361736,0.037295058369636536,0.4283887445926666,0.5293099284172058
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1660).jpg,Moderate Impairment,1,0.24197007715702057,0.4308052659034729,0.07295066863298416,0.2542739510536194
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1661).jpg,Moderate Impairment,3,0.0008222578908316791,0.0002656738506630063,0.0047286637127399445,0.994183361530304
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1662).jpg,Moderate Impairment,3,0.10814496874809265,0.29479312896728516,0.0625123381614685,0.5345495343208313
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1663).jpg,Moderate Impairment,2,0.03133286535739899,3.267949296059669e-06,0.9682093858718872,0.00045443998533301055
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1664).jpg,Moderate Impairment,2,0.0026296107098460197,1.473631641601969e-06,0.9960086345672607,0.0013601655373349786
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1665).jpg,Moderate Impairment,2,0.012907483614981174,0.04740064963698387,0.8529108762741089,0.08678098022937775
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1666).jpg,Moderate Impairment,2,0.35726186633110046,5.21698166267015e-06,0.6417704820632935,0.000962395453825593
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1667).jpg,Moderate Impairment,3,0.1614232361316681,0.00012097432045266032,0.08140333741903305,0.7570524215698242
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1668).jpg,Moderate Impairment,1,0.0822099968791008,0.5133518576622009,0.10471103340387344,0.29972708225250244
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1669).jpg,Moderate Impairment,3,0.0657520592212677,0.05132005363702774,0.22545865178108215,0.6574692130088806
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (167).jpg,Moderate Impairment,3,0.0037155994214117527,0.013325284235179424,0.4625943601131439,0.5203647017478943
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1670).jpg,Moderate Impairment,3,0.013080437667667866,0.3673219680786133,0.11773663014173508,0.5018609762191772
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1671).jpg,Moderate Impairment,1,0.00032966287108138204,0.996529757976532,0.0027828561142086983,0.00035774504067376256
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1672).jpg,Moderate Impairment,3,0.15279783308506012,0.02339113876223564,0.12731610238552094,0.6964949369430542
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1673).jpg,Moderate Impairment,2,0.4600043296813965,1.9915043594664894e-05,0.5390236973762512,0.0009520586463622749
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1674).jpg,Moderate Impairment,3,0.12195092439651489,0.0008084573200903833,0.39659562706947327,0.48064500093460083
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1675).jpg,Moderate Impairment,2,0.29294514656066895,0.015084761194884777,0.5626851916313171,0.12928493320941925
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1676).jpg,Moderate Impairment,1,0.009801780804991722,0.9733840227127075,0.011348971165716648,0.005465141497552395
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1677).jpg,Moderate Impairment,1,0.000632306735496968,0.9354192614555359,0.007541272789239883,0.05640716105699539
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1678).jpg,Moderate Impairment,3,0.03897837921977043,0.06723422557115555,0.1716417521238327,0.7221456170082092
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1679).jpg,Moderate Impairment,2,0.05803624168038368,1.2927093173686899e-08,0.7428605556488037,0.1991032212972641
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (168).jpg,Moderate Impairment,2,0.01584765687584877,0.07713478058576584,0.9011687636375427,0.005848822183907032
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1680).jpg,Moderate Impairment,1,0.030175795778632164,0.5348458290100098,0.4256111681461334,0.009367171674966812
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1681).jpg,Moderate Impairment,3,0.02151939831674099,0.01015995629131794,0.16087128221988678,0.8074494004249573
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1682).jpg,Moderate Impairment,1,0.008376557379961014,0.8397877812385559,0.12284661084413528,0.028989072889089584
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1683).jpg,Moderate Impairment,2,0.038822073489427567,1.2878678035121993e-07,0.9608845710754395,0.0002932255738414824
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1684).jpg,Moderate Impairment,3,0.03058895841240883,6.494646527244186e-07,0.27992144227027893,0.68948894739151
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1685).jpg,Moderate Impairment,3,0.3993602395057678,0.0015772677725180984,0.14656759798526764,0.45249488949775696
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1686).jpg,Moderate Impairment,0,0.760292112827301,2.2666534277959727e-05,0.23773963749408722,0.0019455894362181425
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1687).jpg,Moderate Impairment,1,0.008832249790430069,0.863124430179596,0.07633178681135178,0.05171153321862221
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1688).jpg,Moderate Impairment,3,0.03395349532365799,0.0014816466718912125,0.4415006935596466,0.523064136505127
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1689).jpg,Moderate Impairment,2,0.012912091799080372,0.0023869199212640524,0.6642564535140991,0.3204444944858551
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (169).jpg,Moderate Impairment,3,0.13211560249328613,0.0032796449959278107,0.016491642221808434,0.8481131196022034
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1690).jpg,Moderate Impairment,2,0.037478722631931305,6.584451170965622e-07,0.7172845005989075,0.2452360838651657
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1691).jpg,Moderate Impairment,1,0.037222862243652344,0.6481744050979614,0.29124292731285095,0.023359782993793488
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1692).jpg,Moderate Impairment,2,0.02317493036389351,0.008805621415376663,0.9625028371810913,0.0055165961384773254
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1693).jpg,Moderate Impairment,1,0.011658183299005032,0.6492491960525513,0.3356072008609772,0.003485447959974408
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1694).jpg,Moderate Impairment,1,0.12773272395133972,0.7702490091323853,0.04137513414025307,0.06064315885305405
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1695).jpg,Moderate Impairment,3,0.004263836890459061,0.0012108986265957355,0.030527520924806595,0.9639977216720581
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1696).jpg,Moderate Impairment,0,0.703460693359375,0.0003838201519101858,0.29470691084861755,0.0014485538704320788
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1697).jpg,Moderate Impairment,1,0.02715938538312912,0.8161966800689697,0.1515391319990158,0.005104874260723591
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1698).jpg,Moderate Impairment,1,0.003013195004314184,0.9033480286598206,0.07221599668264389,0.02142280712723732
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1699).jpg,Moderate Impairment,3,0.1610211431980133,0.0002939280529972166,0.17548005282878876,0.6632049083709717
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (17).jpg,Moderate Impairment,1,0.00034572515869513154,0.8748682737350464,0.0017937439261004329,0.12299227714538574
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (170).jpg,Moderate Impairment,3,0.03719976916909218,2.775486564132734e-06,0.08823055773973465,0.8745668530464172
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1700).jpg,Moderate Impairment,2,0.19372397661209106,1.0862398994504474e-05,0.5394343733787537,0.26683077216148376
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1701).jpg,Moderate Impairment,2,0.010408235713839531,0.00020106721785850823,0.5852135419845581,0.40417715907096863
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1702).jpg,Moderate Impairment,1,0.008889849297702312,0.8264366388320923,0.15486697852611542,0.009806542657315731
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1703).jpg,Moderate Impairment,2,0.033462923020124435,5.756460450356826e-05,0.9180859327316284,0.04839359223842621
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1704).jpg,Moderate Impairment,2,0.07661683112382889,0.0055152857676148415,0.8991877436637878,0.018680164590477943
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1705).jpg,Moderate Impairment,2,0.2566481828689575,1.9648737747957057e-08,0.6818249225616455,0.06152684986591339
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1706).jpg,Moderate Impairment,3,0.022501511499285698,0.00988886971026659,0.17359942197799683,0.7940101623535156
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1707).jpg,Moderate Impairment,3,0.1947212517261505,7.16911131348752e-07,0.05732088163495064,0.747957170009613
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1708).jpg,Moderate Impairment,1,0.01988362893462181,0.6599910259246826,0.19882352650165558,0.1213017925620079
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1709).jpg,Moderate Impairment,3,0.28288033604621887,0.0004427485982887447,0.10563164204359055,0.6110453009605408
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (171).jpg,Moderate Impairment,1,0.003703140886500478,0.8588767647743225,0.09093092381954193,0.04648922011256218
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1710).jpg,Moderate Impairment,2,0.033284276723861694,0.004946607165038586,0.9371964931488037,0.024572603404521942
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1711).jpg,Moderate Impairment,3,0.004665778484195471,0.05107896029949188,0.19676601886749268,0.7474892139434814
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1712).jpg,Moderate Impairment,3,0.1635756939649582,0.0012158526806160808,0.3412081003189087,0.4940003454685211
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1713).jpg,Moderate Impairment,2,0.007326880469918251,0.03698066622018814,0.5656670928001404,0.39002537727355957
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1714).jpg,Moderate Impairment,3,0.007622227538377047,0.14135095477104187,0.1254815310239792,0.7255452871322632
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1715).jpg,Moderate Impairment,0,0.540269672870636,1.9531665174099544e-08,0.05892495810985565,0.40080538392066956
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1716).jpg,Moderate Impairment,1,0.0031168973073363304,0.942013144493103,0.0037517265882343054,0.05111826956272125
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1717).jpg,Moderate Impairment,3,0.12199218571186066,0.004609225317835808,0.04389934241771698,0.8294992446899414
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1718).jpg,Moderate Impairment,2,0.08981804549694061,0.09827540814876556,0.4491143822669983,0.36279216408729553
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1719).jpg,Moderate Impairment,1,0.032365214079618454,0.5083211064338684,0.31198155879974365,0.14733214676380157
